"season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","new","total"
"Fall","2012","Aug","8","No","Friday","Yes","Good",23.96,-0.00159999999999982,65,8.9981,43,625,668
"Fall","2012","Aug","9","No","Friday","Yes","Good",24.9,-0.00159999999999982,58,7.0015,58,320,378
"Fall","2012","Aug","10","No","Friday","Yes","Good",26.78,-0.00159999999999982,55,11.0014,82,149,231
"Fall","2012","Aug","11","No","Friday","Yes","Good",27.72,-0.00159999999999982,52,19.0012,98,205,303
"Fall","2012","Aug","12","No","Friday","Yes","Good",30.54,-0.00159999999999982,41,15.0013,110,255,365
"Fall","2012","Aug","13","No","Friday","Yes","Good",31.48,-0.00159999999999982,36,26.0027,103,254,357
"Fall","2012","Aug","14","No","Friday","Yes","Good",32.42,-0.00159999999999982,34,27.9993,128,200,328
"Fall","2012","Aug","15","No","Friday","Yes","Good",32.42,-0.00159999999999982,30,31.0009,127,256,383
"Fall","2012","Aug","16","No","Friday","Yes","Fair",31.48,-0.00159999999999982,32,30.0026,116,372,488
"Fall","2012","Aug","17","No","Friday","Yes","Good",30.54,-0.00159999999999982,36,22.0028,144,647,791
"Fall","2012","Aug","18","No","Friday","Yes","Fair",30.54,-0.00159999999999982,38,16.9979,108,561,669
"Fall","2012","Aug","19","No","Friday","Yes","Fair",26.78,-0.00159999999999982,55,26.0027,88,403,491
"Fall","2012","Aug","20","No","Friday","Yes","Fair",25.84,-0.00159999999999982,58,15.0013,97,262,359
"Fall","2012","Aug","21","No","Friday","Yes","Fair",23.96,-0.00159999999999982,69,19.9995,57,198,255
"Fall","2012","Aug","22","No","Friday","Yes","Bad",23.02,-0.00159999999999982,83,12.998,43,170,213
"Fall","2012","Aug","23","No","Friday","Yes","Bad",22.08,-0.00159999999999982,83,15.0013,21,100,121
"Fall","2012","Aug","0","No","Saturday","No","Fair",22.08,22.0028,83,15.0013,6,99,105
"Fall","2012","Aug","1","No","Saturday","No","Bad",21.14,20.003,94,11.0014,14,78,92
"Fall","2012","Aug","2","No","Saturday","No","Bad",21.14,20.9996,88,11.0014,4,39,43
"Fall","2012","Aug","3","No","Saturday","No","Good",21.14,20.9996,88,12.998,7,23,30
"Fall","2012","Aug","4","No","Saturday","No","Good",21.14,22.9994,73,15.0013,5,8,13
"Fall","2012","Aug","5","No","Saturday","No","Good",20.2,22.0028,78,16.9979,2,7,9
"Fall","2012","Aug","6","No","Saturday","No","Good",20.2,20.9996,83,15.0013,4,23,27
"Fall","2012","Aug","7","No","Saturday","No","Good",20.2,20.9996,83,15.0013,12,52,64
"Fall","2012","Aug","8","No","Saturday","No","Good",22.08,24.0026,69,16.9979,28,161,189
"Fall","2012","Aug","9","No","Saturday","No","Good",23.02,24.9992,65,19.0012,81,211,292
"Fall","2012","Aug","10","No","Saturday","No","Good",24.9,26.999,54,11.0014,166,314,480
"Fall","2012","Aug","11","No","Saturday","No","Good",25.84,28.0022,51,0,180,356,536
"Fall","2012","Aug","12","No","Saturday","No","Good",27.72,28.0022,37,12.998,266,388,654
"Fall","2012","Aug","13","No","Saturday","No","Good",26.78,26.999,40,12.998,289,355,644
"Fall","2012","Aug","14","No","Saturday","No","Good",27.72,28.0022,37,19.0012,242,356,598
"Fall","2012","Aug","15","No","Saturday","No","Good",27.72,28.0022,37,15.0013,250,346,596
"Fall","2012","Aug","16","No","Saturday","No","Good",27.72,28.0022,37,16.9979,287,354,641
"Fall","2012","Aug","17","No","Saturday","No","Good",27.72,28.0022,37,15.0013,256,379,635
"Fall","2012","Aug","18","No","Saturday","No","Good",26.78,26.999,37,11.0014,225,329,554
"Fall","2012","Aug","19","No","Saturday","No","Good",24.9,26.0024,45,11.0014,164,324,488
"Fall","2012","Aug","20","No","Saturday","No","Good",24.9,26.0024,45,7.0015,99,242,341
"Fall","2012","Aug","21","No","Saturday","No","Good",23.02,24.9992,61,0,90,248,338
"Fall","2012","Aug","22","No","Saturday","No","Good",23.02,24.9992,61,0,90,171,261
"Fall","2012","Aug","23","No","Saturday","No","Good",22.08,24.0026,65,6.0032,60,175,235
"Fall","2012","Aug","0","No","Sunday","No","Good",23.02,24.9992,57,6.0032,44,143,187
"Fall","2012","Aug","1","No","Sunday","No","Good",22.08,24.0026,65,0,29,102,131
"Fall","2012","Aug","2","No","Sunday","No","Fair",21.14,24.0026,69,6.0032,16,103,119
"Fall","2012","Aug","3","No","Sunday","No","Fair",21.14,24.0026,61,11.0014,21,34,55
"Fall","2012","Aug","4","No","Sunday","No","Fair",21.14,24.0026,65,11.0014,4,22,26
"Fall","2012","Aug","5","No","Sunday","No","Fair",20.2,22.9994,73,8.9981,3,8,11
"Fall","2012","Aug","6","No","Sunday","No","Fair",21.14,24.0026,69,7.0015,5,15,20
"Fall","2012","Aug","7","No","Sunday","No","Fair",21.14,24.0026,69,8.9981,12,29,41
"Fall","2012","Aug","8","No","Sunday","No","Fair",22.08,24.0026,69,7.0015,34,90,124
"Fall","2012","Aug","9","No","Sunday","No","Fair",23.02,24.9992,74,0,86,184,270
"Fall","2012","Aug","10","No","Sunday","No","Fair",23.96,26.0024,69,0,138,287,425
"Fall","2012","Aug","11","No","Sunday","No","Bad",22.08,22.9994,78,11.0014,83,189,272
"Fall","2012","Aug","12","No","Sunday","No","Bad",22.08,24.0026,73,0,112,186,298
"Fall","2012","Aug","13","No","Sunday","No","Bad",22.08,22.0028,83,8.9981,50,112,162
"Fall","2012","Aug","14","No","Sunday","No","Bad",22.08,24.0026,73,0,41,108,149
"Fall","2012","Aug","15","No","Sunday","No","Fair",22.08,24.0026,65,0,89,187,276
"Fall","2012","Aug","16","No","Sunday","No","Fair",23.02,24.9992,65,0,97,259,356
"Fall","2012","Aug","17","No","Sunday","No","Fair",22.08,22.9994,78,7.0015,76,267,343
"Fall","2012","Aug","18","No","Sunday","No","Fair",22.08,22.9994,78,7.0015,86,291,377
"Fall","2012","Aug","19","No","Sunday","No","Fair",22.08,24.0026,73,8.9981,72,269,341
"Fall","2012","Aug","20","No","Sunday","No","Fair",22.08,24.0026,73,12.998,61,213,274
"Fall","2012","Aug","21","No","Sunday","No","Bad",21.14,22.9994,78,6.0032,36,154,190
"Fall","2012","Aug","22","No","Sunday","No","Fair",21.14,22.9994,78,11.0014,6,50,56
"Fall","2012","Aug","23","No","Sunday","No","Fair",21.14,22.9994,73,0,7,39,46
"Fall","2012","Aug","0","No","Monday","Yes","Fair",20.2,20.9996,83,7.0015,1,25,26
"Fall","2012","Aug","1","No","Monday","Yes","Good",20.2,20.9996,83,11.0014,0,10,10
"Fall","2012","Aug","2","No","Monday","Yes","Good",20.2,20.9996,83,11.0014,0,5,5
"Fall","2012","Aug","3","No","Monday","Yes","Good",20.2,20.003,88,7.0015,0,3,3
"Fall","2012","Aug","4","No","Monday","Yes","Fair",20.2,20.9996,83,6.0032,0,7,7
"Fall","2012","Aug","5","No","Monday","Yes","Fair",20.2,20.9996,83,0,2,35,37
"Fall","2012","Aug","6","No","Monday","Yes","Fair",20.2,22.0028,78,8.9981,6,155,161
"Fall","2012","Aug","7","No","Monday","Yes","Fair",21.14,22.9994,78,8.9981,15,427,442
"Fall","2012","Aug","8","No","Monday","Yes","Fair",21.14,22.9994,73,7.0015,37,618,655
"Fall","2012","Aug","9","No","Monday","Yes","Fair",22.08,24.0026,69,0,55,302,357
"Fall","2012","Aug","10","No","Monday","Yes","Fair",22.08,24.0026,69,6.0032,69,124,193
"Fall","2012","Aug","11","No","Monday","Yes","Good",23.02,24.9992,65,7.0015,90,151,241
"Fall","2012","Aug","12","No","Monday","Yes","Fair",23.02,24.9992,61,7.0015,66,216,282
"Fall","2012","Aug","13","No","Monday","Yes","Good",24.9,26.999,58,8.9981,97,194,291
"Fall","2012","Aug","14","No","Monday","Yes","Good",25.84,28.0022,54,11.0014,87,188,275
"Fall","2012","Aug","15","No","Monday","Yes","Good",25.84,28.0022,54,16.9979,102,207,309
"Fall","2012","Aug","16","No","Monday","Yes","Good",25.84,28.0022,54,16.9979,103,357,460
"Fall","2012","Aug","17","No","Monday","Yes","Good",24.9,26.999,58,19.0012,83,810,893
"Fall","2012","Aug","18","No","Monday","Yes","Fair",21.14,22.9994,78,16.9979,89,726,815
"Fall","2012","Aug","19","No","Monday","Yes","Fair",21.14,22.9994,78,12.998,33,266,299
"Fall","2012","Aug","20","No","Monday","Yes","Fair",21.14,22.0028,83,19.0012,30,231,261
"Fall","2012","Aug","21","No","Monday","Yes","Good",20.2,20.9996,83,0,26,219,245
"Fall","2012","Aug","22","No","Monday","Yes","Fair",20.2,20.9996,83,0,25,136,161
"Fall","2012","Aug","23","No","Monday","Yes","Fair",20.2,20.9996,83,0,10,92,102
"Fall","2012","Aug","0","No","Tuesday","Yes","Fair",20.2,20.9996,83,6.0032,7,52,59
"Fall","2012","Aug","1","No","Tuesday","Yes","Fair",20.2,20.9996,83,8.9981,11,22,33
"Fall","2012","Aug","2","No","Tuesday","Yes","Fair",19.26,20.003,88,19.0012,1,7,8
"Fall","2012","Aug","3","No","Tuesday","Yes","Good",18.32,18.9998,88,0,0,3,3
"Fall","2012","Aug","4","No","Tuesday","Yes","Good",18.32,18.9998,88,0,0,4,4
"Fall","2012","Aug","5","No","Tuesday","Yes","Good",18.32,18.9998,83,6.0032,4,30,34
"Fall","2012","Aug","6","No","Tuesday","Yes","Good",18.32,18.9998,83,7.0015,5,164,169
"Fall","2012","Aug","7","No","Tuesday","Yes","Good",20.2,22.0028,78,7.0015,19,500,519
"Fall","2012","Aug","8","No","Tuesday","Yes","Good",20.2,22.0028,78,8.9981,27,696,723
"Fall","2012","Aug","9","No","Tuesday","Yes","Good",22.08,24.0026,69,0,47,281,328
"Fall","2012","Aug","10","No","Tuesday","Yes","Good",23.02,24.9992,61,7.0015,58,120,178
"Fall","2012","Aug","11","No","Tuesday","Yes","Good",24.9,26.999,54,0,61,195,256
"Fall","2012","Aug","12","No","Tuesday","Yes","Good",25.84,26.999,45,0,79,226,305
"Fall","2012","Aug","13","No","Tuesday","Yes","Good",26.78,26.999,40,0,76,255,331
"Fall","2012","Aug","14","No","Tuesday","Yes","Good",27.72,28.0022,37,6.0032,110,192,302
"Fall","2012","Aug","15","No","Tuesday","Yes","Good",27.72,28.0022,37,0,76,226,302
"Fall","2012","Aug","16","No","Tuesday","Yes","Good",27.72,28.0022,37,0,109,358,467
"Fall","2012","Aug","17","No","Tuesday","Yes","Good",26.78,28.0022,51,19.0012,92,786,878
"Fall","2012","Aug","18","No","Tuesday","Yes","Good",25.84,28.0022,54,15.0013,93,532,625
"Fall","2012","Aug","19","No","Tuesday","Yes","Bad",21.14,22.9994,73,7.0015,56,420,476
"Fall","2012","Aug","20","No","Tuesday","Yes","Good",22.08,24.0026,73,0,62,296,358
"Fall","2012","Aug","21","No","Tuesday","Yes","Good",22.08,24.0026,73,0,41,239,280
"Fall","2012","Aug","22","No","Tuesday","Yes","Good",22.08,22.9994,78,0,24,208,232
"Fall","2012","Aug","23","No","Tuesday","Yes","Good",21.14,22.0028,83,0,23,113,136
"Fall","2012","Aug","0","No","Wednesday","Yes","Good",21.14,22.0028,83,7.0015,9,46,55
"Fall","2012","Aug","1","No","Wednesday","Yes","Good",21.14,22.9994,78,0,1,20,21
"Fall","2012","Aug","2","No","Wednesday","Yes","Good",21.14,22.9994,78,0,7,10,17
"Fall","2012","Aug","3","No","Wednesday","Yes","Good",21.14,22.9994,78,0,0,7,7
"Fall","2012","Aug","4","No","Wednesday","Yes","Good",19.26,20.003,83,7.0015,1,7,8
"Fall","2012","Aug","5","No","Wednesday","Yes","Good",20.2,22.0028,78,0,2,38,40
"Fall","2012","Aug","6","No","Wednesday","Yes","Good",21.14,22.9994,73,0,12,175,187
"Fall","2012","Aug","7","No","Wednesday","Yes","Good",21.14,22.9994,78,0,16,537,553
"Fall","2012","Aug","8","No","Wednesday","Yes","Good",22.08,24.0026,73,6.0032,37,703,740
"Fall","2012","Aug","9","No","Wednesday","Yes","Good",23.96,26.0024,65,0,41,335,376
"Fall","2012","Aug","10","No","Wednesday","Yes","Good",24.9,26.999,61,6.0032,66,159,225
"Fall","2012","Aug","11","No","Wednesday","Yes","Good",25.84,28.0022,58,6.0032,71,196,267
"Fall","2012","Aug","12","No","Wednesday","Yes","Good",26.78,28.0022,51,0,59,253,312
"Fall","2012","Aug","13","No","Wednesday","Yes","Good",27.72,28.9988,48,7.0015,74,242,316
"Fall","2012","Aug","14","No","Wednesday","Yes","Good",27.72,28.9988,45,7.0015,82,184,266
"Fall","2012","Aug","15","No","Wednesday","Yes","Good",27.72,28.9988,48,8.9981,94,222,316
"Fall","2012","Aug","16","No","Wednesday","Yes","Bad",26.78,28.9988,55,15.0013,102,358,460
"Fall","2012","Aug","17","No","Wednesday","Yes","Bad",26.78,28.9988,55,15.0013,72,711,783
"Fall","2012","Aug","18","No","Wednesday","Yes","Bad",23.02,24.9992,61,15.0013,91,592,683
"Fall","2012","Aug","19","No","Wednesday","Yes","Fair",23.02,24.9992,74,0,56,524,580
"Fall","2012","Aug","20","No","Wednesday","Yes","Good",22.08,24.0026,73,12.998,59,332,391
"Fall","2012","Aug","21","No","Wednesday","Yes","Good",22.08,24.0026,73,0,60,291,351
"Fall","2012","Aug","22","No","Wednesday","Yes","Good",22.08,24.0026,73,0,55,226,281
"Fall","2012","Aug","23","No","Wednesday","Yes","Good",22.08,22.0028,83,0,27,113,140
"Fall","2012","Aug","0","No","Thursday","Yes","Good",22.08,22.9994,78,0,9,51,60
"Fall","2012","Aug","1","No","Thursday","Yes","Good",21.14,22.0028,83,0,10,15,25
"Fall","2012","Aug","2","No","Thursday","Yes","Good",21.14,22.0028,83,0,9,11,20
"Fall","2012","Aug","3","No","Thursday","Yes","Good",21.14,22.0028,83,6.0032,3,6,9
"Fall","2012","Aug","4","No","Thursday","Yes","Good",21.14,22.0028,83,0,0,6,6
"Fall","2012","Aug","5","No","Thursday","Yes","Good",21.14,22.0028,83,0,1,36,37
"Fall","2012","Aug","6","No","Thursday","Yes","Fair",20.2,20.003,88,6.0032,14,178,192
"Fall","2012","Aug","7","No","Thursday","Yes","Fair",21.14,22.0028,83,6.0032,18,463,481
"Fall","2012","Aug","8","No","Thursday","Yes","Fair",23.02,24.9992,74,6.0032,45,662,707
"Fall","2012","Aug","9","No","Thursday","Yes","Fair",24.9,26.999,70,0,58,354,412
"Fall","2012","Aug","10","No","Thursday","Yes","Good",26.78,28.9988,58,6.0032,76,157,233
"Fall","2012","Aug","11","No","Thursday","Yes","Good",27.72,28.9988,48,6.0032,86,192,278
"Fall","2012","Aug","12","No","Thursday","Yes","Good",28.66,28.9988,38,0,97,235,332
"Fall","2012","Aug","13","No","Thursday","Yes","Good",30.54,32.0018,38,6.0032,93,253,346
"Fall","2012","Aug","14","No","Thursday","Yes","Good",28.66,30.002,46,15.0013,114,191,305
"Fall","2012","Aug","15","No","Thursday","Yes","Good",28.66,30.002,46,8.9981,104,201,305
"Fall","2012","Aug","16","No","Thursday","Yes","Good",27.72,28.9988,48,11.0014,121,344,465
"Fall","2012","Aug","17","No","Thursday","Yes","Good",27.72,28.9988,45,15.0013,111,709,820
"Fall","2012","Aug","18","No","Thursday","Yes","Good",26.78,28.0022,48,15.0013,130,811,941
"Fall","2012","Aug","19","No","Thursday","Yes","Good",25.84,28.0022,51,6.0032,96,537,633
"Fall","2012","Aug","20","No","Thursday","Yes","Good",24.9,26.999,61,7.0015,70,404,474
"Fall","2012","Aug","21","No","Thursday","Yes","Good",24.9,26.999,61,8.9981,53,276,329
"Fall","2012","Aug","22","No","Thursday","Yes","Fair",23.96,26.0024,61,7.0015,21,177,198
"Fall","2012","Aug","23","No","Thursday","Yes","Fair",23.02,24.9992,69,0,24,133,157
"Fall","2012","Aug","0","No","Friday","Yes","Fair",23.02,24.9992,69,0,27,84,111
"Fall","2012","Aug","1","No","Friday","Yes","Fair",22.08,24.0026,73,0,5,37,42
"Fall","2012","Aug","2","No","Friday","Yes","Good",23.02,24.9992,69,0,1,15,16
"Fall","2012","Aug","3","No","Friday","Yes","Good",22.08,24.0026,73,0,2,6,8
"Fall","2012","Aug","4","No","Friday","Yes","Fair",22.08,24.0026,73,0,2,6,8
"Fall","2012","Aug","5","No","Friday","Yes","Good",22.08,22.9994,78,0,1,37,38
"Fall","2012","Aug","6","No","Friday","Yes","Fair",21.14,22.0028,83,0,9,142,151
"Fall","2012","Aug","7","No","Friday","Yes","Fair",22.08,22.9994,78,0,13,412,425
"Fall","2012","Aug","8","No","Friday","Yes","Fair",23.02,24.9992,74,0,41,703,744
"Fall","2012","Aug","9","No","Friday","Yes","Fair",25.84,28.0022,58,0,58,331,389
"Fall","2012","Aug","10","No","Friday","Yes","Fair",27.72,28.9988,48,0,78,184,262
"Fall","2012","Aug","11","No","Friday","Yes","Fair",27.72,28.9988,48,7.0015,69,212,281
"Fall","2012","Aug","12","No","Friday","Yes","Fair",27.72,28.9988,45,6.0032,95,276,371
"Fall","2012","Aug","13","No","Friday","Yes","Fair",29.6,30.9986,41,7.0015,79,272,351
"Fall","2012","Aug","14","No","Friday","Yes","Good",28.66,30.002,43,7.0015,109,229,338
"Fall","2012","Aug","15","No","Friday","Yes","Fair",27.72,28.9988,48,8.9981,99,251,350
"Fall","2012","Aug","16","No","Friday","Yes","Fair",27.72,28.9988,48,8.9981,101,414,515
"Fall","2012","Aug","17","No","Friday","Yes","Fair",26.78,28.0022,51,15.0013,117,695,812
"Fall","2012","Aug","18","No","Friday","Yes","Fair",25.84,28.9988,62,12.998,109,627,736
"Fall","2012","Aug","19","No","Friday","Yes","Fair",25.84,28.0022,58,11.0014,106,430,536
"Fall","2012","Aug","20","No","Friday","Yes","Fair",24.9,26.999,65,15.0013,66,297,363
"Fall","2012","Aug","21","No","Friday","Yes","Fair",24.9,26.999,61,11.0014,58,248,306
"Fall","2012","Aug","22","No","Friday","Yes","Fair",24.9,26.999,61,0,42,209,251
"Fall","2012","Aug","23","No","Friday","Yes","Fair",23.96,26.0024,69,6.0032,38,140,178
"Fall","2012","Aug","0","No","Saturday","No","Fair",24.9,26.999,61,0,21,114,135
"Fall","2012","Aug","1","No","Saturday","No","Fair",23.96,26.0024,69,0,15,100,115
"Fall","2012","Aug","2","No","Saturday","No","Fair",23.02,24.9992,74,6.0032,18,61,79
"Fall","2012","Aug","3","No","Saturday","No","Good",23.02,24.9992,69,6.0032,7,31,38
"Fall","2012","Aug","4","No","Saturday","No","Fair",23.02,24.9992,69,7.0015,3,9,12
"Fall","2012","Aug","5","No","Saturday","No","Fair",22.08,24.0026,73,11.0014,4,10,14
"Fall","2012","Aug","6","No","Saturday","No","Fair",22.08,22.9994,78,11.0014,5,25,30
"Fall","2012","Aug","7","No","Saturday","No","Fair",22.08,22.9994,78,12.998,14,88,102
"Fall","2012","Aug","8","No","Saturday","No","Fair",23.02,24.9992,74,16.9979,29,133,162
"Fall","2012","Aug","9","No","Saturday","No","Fair",23.96,26.0024,69,19.0012,60,228,288
"Fall","2012","Aug","10","No","Saturday","No","Fair",24.9,26.999,65,19.9995,148,294,442
"Fall","2012","Aug","11","No","Saturday","No","Fair",25.84,28.9988,62,19.0012,143,314,457
"Fall","2012","Aug","12","No","Saturday","No","Bad",25.84,28.0022,54,26.0027,217,367,584
"Fall","2012","Aug","13","No","Saturday","No","Fair",25.84,28.0022,51,23.9994,186,331,517
"Fall","2012","Aug","14","No","Saturday","No","Bad",23.02,24.9992,65,16.9979,150,332,482
"Fall","2012","Aug","15","No","Saturday","No","Fair",22.08,24.0026,73,22.0028,79,154,233
"Fall","2012","Aug","16","No","Saturday","No","Fair",23.02,24.9992,74,19.9995,174,260,434
"Fall","2012","Aug","17","No","Saturday","No","Fair",23.02,24.9992,74,22.0028,132,271,403
"Fall","2012","Aug","18","No","Saturday","No","Fair",23.02,24.9992,69,31.0009,122,261,383
"Fall","2012","Aug","19","No","Saturday","No","Fair",22.08,22.9994,78,19.9995,97,257,354
"Fall","2012","Aug","20","No","Saturday","No","Bad",21.14,22.0028,83,16.9979,65,176,241
"Fall","2012","Aug","21","No","Saturday","No","Good",21.14,22.0028,83,23.9994,60,148,208
"Fall","2012","Aug","22","No","Saturday","No","Good",21.14,22.0028,83,23.9994,46,136,182
"Fall","2012","Aug","23","No","Saturday","No","Fair",21.14,22.0028,83,16.9979,34,124,158
"Fall","2012","Aug","0","No","Sunday","No","Good",22.08,22.0028,89,16.9979,23,111,134
"Fall","2012","Aug","1","No","Sunday","No","Good",22.08,22.0028,89,12.998,18,116,134
"Fall","2012","Aug","2","No","Sunday","No","Fair",22.08,22.0028,89,15.0013,12,104,116
"Fall","2012","Aug","3","No","Sunday","No","Fair",22.08,22.0028,89,16.9979,11,42,53
"Fall","2012","Aug","4","No","Sunday","No","Fair",22.08,22.0028,89,12.998,5,11,16
"Fall","2012","Aug","5","No","Sunday","No","Good",22.08,22.0028,89,12.998,3,13,16
"Fall","2012","Aug","6","No","Sunday","No","Good",21.14,20.9996,88,19.9995,5,16,21
"Fall","2012","Aug","7","No","Sunday","No","Good",22.08,22.0028,89,12.998,11,23,34
"Fall","2012","Aug","8","No","Sunday","No","Good",23.96,26.0024,79,19.0012,21,112,133
"Fall","2012","Aug","9","No","Sunday","No","Good",23.96,26.0024,79,16.9979,67,196,263
"Fall","2012","Aug","10","No","Sunday","No","Good",26.78,30.002,66,26.0027,127,258,385
"Fall","2012","Aug","11","No","Sunday","No","Good",26.78,30.002,66,23.9994,150,332,482
"Fall","2012","Aug","12","No","Sunday","No","Bad",25.84,30.002,74,23.9994,225,401,626
"Fall","2012","Aug","13","No","Sunday","No","Bad",23.02,24.0026,78,27.9993,166,375,541
"Fall","2012","Aug","14","No","Sunday","No","Good",22.08,22.0028,89,7.0015,125,252,377
"Fall","2012","Aug","15","No","Sunday","No","Bad",22.08,22.0028,89,19.0012,132,259,391
"Fall","2012","Aug","16","No","Sunday","No","Bad",22.08,22.0028,89,19.0012,57,116,173
"Fall","2012","Aug","17","No","Sunday","No","Good",22.08,22.0028,89,15.0013,61,172,233
"Fall","2012","Aug","18","No","Sunday","No","Fair",22.08,22.0028,89,6.0032,77,187,264
"Fall","2012","Aug","19","No","Sunday","No","Fair",22.08,22.0028,89,11.0014,80,212,292
"Fall","2012","Aug","20","No","Sunday","No","Good",22.08,22.0028,89,11.0014,40,171,211
"Fall","2012","Aug","21","No","Sunday","No","Good",22.08,22.0028,83,8.9981,26,140,166
"Fall","2012","Aug","22","No","Sunday","No","Good",21.14,20.9996,88,6.0032,20,94,114
"Fall","2012","Aug","23","No","Sunday","No","Good",21.14,22.0028,83,6.0032,21,59,80
"Fall","2012","Aug","0","No","Monday","Yes","Good",21.14,22.0028,83,0,4,28,32
"Fall","2012","Aug","1","No","Monday","Yes","Good",21.14,20.9996,88,6.0032,3,4,7
"Fall","2012","Aug","2","No","Monday","Yes","Good",21.14,20.9996,88,8.9981,0,8,8
"Fall","2012","Aug","3","No","Monday","Yes","Good",21.14,20.9996,88,6.0032,1,3,4
"Fall","2012","Aug","4","No","Monday","Yes","Good",21.14,22.0028,83,0,1,11,12
"Fall","2012","Aug","5","No","Monday","Yes","Good",21.14,20.9996,88,0,4,32,36
"Fall","2012","Aug","6","No","Monday","Yes","Good",21.14,20.9996,88,0,4,141,145
"Fall","2012","Aug","7","No","Monday","Yes","Good",23.02,24.0026,83,0,15,418,433
"Fall","2012","Aug","8","No","Monday","Yes","Good",23.02,24.0026,83,6.0032,29,670,699
"Fall","2012","Aug","9","No","Monday","Yes","Good",23.02,24.0026,83,7.0015,40,302,342
"Fall","2012","Aug","10","No","Monday","Yes","Good",25.84,30.002,74,8.9981,63,143,206
"Fall","2012","Aug","11","No","Monday","Yes","Good",26.78,30.002,66,12.998,47,182,229
"Fall","2012","Aug","12","No","Monday","Yes","Good",27.72,30.9986,62,0,69,214,283
"Fall","2012","Aug","13","No","Monday","Yes","Good",27.72,30.9986,57,11.0014,77,211,288
"Fall","2012","Aug","14","No","Monday","Yes","Good",29.6,32.9984,49,6.0032,66,180,246
"Fall","2012","Aug","15","No","Monday","Yes","Good",29.6,34.0016,55,19.9995,77,205,282
"Fall","2012","Aug","16","No","Monday","Yes","Good",29.6,34.0016,55,16.9979,77,367,444
"Fall","2012","Aug","17","No","Monday","Yes","Good",29.6,32.0018,46,15.0013,101,744,845
"Fall","2012","Aug","18","No","Monday","Yes","Good",28.66,30.9986,52,16.9979,83,751,834
"Fall","2012","Aug","19","No","Monday","Yes","Good",26.78,30.002,70,15.0013,74,499,573
"Fall","2012","Aug","20","No","Monday","Yes","Good",26.78,30.002,70,12.998,50,366,416
"Fall","2012","Aug","21","No","Monday","Yes","Good",25.84,30.002,74,12.998,39,239,278
"Fall","2012","Aug","22","No","Monday","Yes","Good",24.9,28.0022,84,12.998,30,131,161
"Fall","2012","Aug","23","No","Monday","Yes","Good",24.9,28.0022,84,11.0014,35,79,114
"Fall","2012","Aug","0","No","Tuesday","Yes","Good",24.9,28.0022,84,16.9979,9,29,38
"Fall","2012","Aug","1","No","Tuesday","Yes","Good",23.96,26.0024,89,12.998,4,17,21
"Fall","2012","Aug","2","No","Tuesday","Yes","Good",23.96,26.0024,83,16.9979,2,13,15
"Fall","2012","Aug","3","No","Tuesday","Yes","Good",23.02,22.9994,89,8.9981,0,4,4
"Fall","2012","Aug","4","No","Tuesday","Yes","Good",23.02,24.0026,83,8.9981,2,6,8
"Fall","2012","Aug","5","No","Tuesday","Yes","Fair",23.02,24.0026,83,6.0032,3,39,42
"Fall","2012","Aug","6","No","Tuesday","Yes","Fair",23.02,22.9994,89,7.0015,3,144,147
"Fall","2012","Aug","7","No","Tuesday","Yes","Fair",23.02,24.0026,83,7.0015,14,255,269
"Fall","2012","Aug","8","No","Tuesday","Yes","Fair",23.02,24.9992,85,7.0015,25,668,693
"Fall","2012","Aug","9","No","Tuesday","Yes","Fair",24.9,28.0022,79,11.0014,44,351,395
"Fall","2012","Aug","10","No","Tuesday","Yes","Good",26.78,28.9988,62,16.9979,39,165,204
"Fall","2012","Aug","11","No","Tuesday","Yes","Good",28.66,32.0018,55,16.9979,47,171,218
"Fall","2012","Aug","12","No","Tuesday","Yes","Good",29.6,32.9984,49,19.0012,56,241,297
"Fall","2012","Aug","13","No","Tuesday","Yes","Good",30.54,32.9984,43,19.9995,56,232,288
"Fall","2012","Aug","14","No","Tuesday","Yes","Good",31.48,32.9984,38,22.0028,72,179,251
"Fall","2012","Aug","15","No","Tuesday","Yes","Good",30.54,32.0018,34,19.9995,59,258,317
"Fall","2012","Aug","16","No","Tuesday","Yes","Good",30.54,30.9986,33,22.0028,84,396,480
"Fall","2012","Aug","17","No","Tuesday","Yes","Good",29.6,30.002,35,26.0027,90,774,864
"Fall","2012","Aug","18","No","Tuesday","Yes","Good",28.66,30.002,40,16.9979,82,736,818
"Fall","2012","Aug","19","No","Tuesday","Yes","Good",26.78,28.0022,45,11.0014,82,515,597
"Fall","2012","Aug","20","No","Tuesday","Yes","Good",25.84,28.0022,48,7.0015,87,348,435
"Fall","2012","Aug","21","No","Tuesday","Yes","Good",25.84,28.0022,48,6.0032,38,276,314
"Fall","2012","Aug","22","No","Tuesday","Yes","Good",24.9,26.999,54,0,20,196,216
"Fall","2012","Aug","23","No","Tuesday","Yes","Good",23.96,26.0024,57,0,17,92,109
"Fall","2012","Aug","0","No","Wednesday","Yes","Good",23.02,24.9992,69,0,8,39,47
"Fall","2012","Aug","1","No","Wednesday","Yes","Good",22.08,24.0026,69,8.9981,2,12,14
"Fall","2012","Aug","2","No","Wednesday","Yes","Good",21.14,22.9994,73,8.9981,2,4,6
"Fall","2012","Aug","3","No","Wednesday","Yes","Good",21.14,22.9994,73,7.0015,0,9,9
