"mnth","hr","holiday","weekday","weathersit","temp","atemp","hum","windspeed","total"
"Sep","23","No","Sunday","Bad",23.02,22.9994,89,6.0032,123
"Sep","0","Yes","Monday","Fair",23.02,22.9994,94,0,104
"Sep","1","Yes","Monday","Fair",23.96,26.0024,89,11.0014,55
"Sep","2","Yes","Monday","Good",23.02,22.9994,89,7.0015,40
"Sep","3","Yes","Monday","Good",23.02,22.9994,89,8.9981,28
"Sep","4","Yes","Monday","Good",23.02,22.9994,89,6.0032,11
"Sep","6","Yes","Monday","Good",23.02,22.9994,94,0,15
"Sep","7","Yes","Monday","Good",23.96,26.0024,85,0,43
"Sep","8","Yes","Monday","Fair",24.9,28.0022,84,7.0015,127
"Sep","9","Yes","Monday","Fair",24.9,28.0022,84,8.9981,229
"Sep","10","Yes","Monday","Fair",26.78,30.9986,74,15.0013,359
"Sep","11","Yes","Monday","Fair",26.78,30.002,70,19.0012,459
"Sep","12","Yes","Monday","Fair",27.72,30.9986,62,19.9995,543
"Sep","13","Yes","Monday","Fair",27.72,32.0018,66,16.9979,566
"Sep","15","Yes","Monday","Good",26.78,30.002,70,15.0013,449
"Sep","17","Yes","Monday","Good",26.78,30.002,70,8.9981,498
"Sep","20","Yes","Monday","Good",25.84,28.9988,76,7.0015,261
"Sep","22","Yes","Monday","Fair",24.9,28.0022,84,8.9981,121
"Sep","23","Yes","Monday","Fair",24.9,28.0022,84,16.9979,70
"Sep","0","No","Tuesday","Fair",24.9,28.0022,84,16.9979,29
"Sep","2","No","Tuesday","Good",23.96,26.0024,82,8.9981,5
"Sep","3","No","Tuesday","Fair",23.02,22.9994,89,6.0032,10
"Sep","4","No","Tuesday","Fair",23.02,22.9994,89,0,8
"Sep","5","No","Tuesday","Fair",23.02,22.9994,89,0,38
"Sep","6","No","Tuesday","Fair",23.96,26.0024,89,7.0015,172
"Sep","7","No","Tuesday","Fair",23.96,26.0024,89,7.0015,493
"Sep","9","No","Tuesday","Fair",25.84,30.002,79,15.0013,323
"Sep","10","No","Tuesday","Fair",25.84,30.002,74,16.9979,172
"Sep","12","No","Tuesday","Good",27.72,32.0018,70,19.0012,287
"Sep","13","No","Tuesday","Good",29.6,34.0016,55,30.0026,275
"Sep","14","No","Tuesday","Good",29.6,34.0016,55,27.9993,274
"Sep","17","No","Tuesday","Good",27.72,32.0018,70,23.9994,856
"Sep","18","No","Tuesday","Good",27.72,32.9984,75,15.0013,839
"Sep","19","No","Tuesday","Good",27.72,32.0018,70,15.0013,552
"Sep","20","No","Tuesday","Good",26.78,30.002,70,16.9979,385
"Sep","21","No","Tuesday","Good",26.78,30.9986,74,16.9979,268
"Sep","22","No","Tuesday","Good",26.78,30.002,70,19.0012,179
"Sep","23","No","Tuesday","Good",25.84,30.002,74,19.9995,95
"Sep","2","No","Wednesday","Good",24.9,28.0022,84,12.998,9
"Sep","3","No","Wednesday","Good",24.9,28.0022,79,19.0012,4
"Sep","4","No","Wednesday","Good",24.9,28.0022,79,19.0012,5
"Sep","7","No","Wednesday","Fair",24.9,28.0022,79,16.9979,500
"Sep","8","No","Wednesday","Good",25.84,30.002,74,12.998,725
"Sep","9","No","Wednesday","Good",26.78,30.002,70,16.9979,290
"Sep","11","No","Wednesday","Fair",28.66,32.9984,62,11.0014,217
"Sep","12","No","Wednesday","Good",28.66,34.9982,70,7.0015,266
"Sep","13","No","Wednesday","Good",29.6,36.0014,63,11.0014,234
"Sep","16","No","Wednesday","Good",27.72,32.0018,70,16.9979,430
"Sep","17","No","Wednesday","Good",27.72,32.0018,66,16.9979,863
"Sep","18","No","Wednesday","Good",27.72,32.9984,75,12.998,839
"Sep","19","No","Wednesday","Good",26.78,30.002,70,11.0014,662
"Sep","20","No","Wednesday","Good",25.84,30.9986,84,11.0014,412
"Sep","21","No","Wednesday","Good",25.84,30.002,79,0,296
"Sep","22","No","Wednesday","Good",25.84,30.002,79,0,219
"Sep","23","No","Wednesday","Good",24.9,28.0022,84,6.0032,150
"Sep","0","No","Thursday","Fair",24.9,28.0022,84,6.0032,65
"Sep","1","No","Thursday","Fair",24.9,28.0022,84,0,18
"Sep","2","No","Thursday","Good",25.84,30.002,79,0,8
"Sep","3","No","Thursday","Good",24.9,28.0022,84,7.0015,9
"Sep","4","No","Thursday","Fair",24.9,28.0022,84,6.0032,8
"Sep","5","No","Thursday","Fair",24.9,28.0022,84,12.998,38
"Sep","6","No","Thursday","Fair",24.9,28.0022,84,6.0032,200
"Sep","7","No","Thursday","Fair",24.9,28.0022,84,7.0015,482
"Sep","9","No","Thursday","Bad",23.02,22.9994,94,8.9981,123
"Sep","11","No","Thursday","Bad",24.9,28.0022,84,11.0014,62
"Sep","12","No","Thursday","Fair",25.84,30.002,79,15.0013,137
"Sep","13","No","Thursday","Fair",25.84,30.002,79,7.0015,191
"Sep","14","No","Thursday","Good",26.78,30.9986,74,6.0032,216
"Sep","17","No","Thursday","Good",26.78,30.002,70,16.9979,808
"Sep","18","No","Thursday","Good",25.84,28.9988,70,16.9979,835
"Sep","19","No","Thursday","Good",23.96,26.0024,74,16.9979,558
"Sep","20","No","Thursday","Good",23.02,24.0026,78,15.0013,406
"Sep","21","No","Thursday","Good",22.08,22.0028,89,11.0014,272
"Sep","22","No","Thursday","Good",22.08,22.0028,89,11.0014,217
"Sep","0","No","Friday","Good",22.08,22.0028,89,8.9981,96
"Sep","1","No","Friday","Good",21.14,20.9996,88,7.0015,29
"Sep","2","No","Friday","Good",21.14,22.0028,83,6.0032,11
"Sep","3","No","Friday","Good",21.14,22.0028,83,6.0032,9
"Sep","5","No","Friday","Good",21.14,20.9996,88,0,40
"Sep","6","No","Friday","Good",21.14,20.9996,88,7.0015,140
"Sep","7","No","Friday","Good",22.08,22.0028,89,7.0015,486
"Sep","8","No","Friday","Good",23.02,24.0026,83,7.0015,719
"Sep","9","No","Friday","Good",24.9,28.0022,79,8.9981,344
"Sep","10","No","Friday","Good",25.84,30.002,74,8.9981,224
"Sep","11","No","Friday","Good",27.72,30.9986,62,8.9981,296
"Sep","12","No","Friday","Good",28.66,32.9984,59,11.0014,323
"Sep","15","No","Friday","Good",29.6,34.0016,55,16.9979,331
"Sep","16","No","Friday","Good",29.6,34.0016,55,19.0012,470
"Sep","17","No","Friday","Good",28.66,32.9984,59,22.0028,772
"Sep","18","No","Friday","Good",27.72,30.9986,62,19.9995,792
"Sep","19","No","Friday","Good",26.78,28.9988,62,19.0012,568
"Sep","20","No","Friday","Good",25.84,28.9988,66,15.0013,391
"Sep","22","No","Friday","Good",24.9,28.0022,74,15.0013,299
"Sep","23","No","Friday","Good",23.02,22.9994,89,16.9979,248
"Sep","1","No","Saturday","Fair",23.02,22.9994,89,19.0012,117
"Sep","2","No","Saturday","Good",23.02,22.9994,89,22.0028,77
"Sep","3","No","Saturday","Fair",23.02,22.9994,89,15.0013,43
"Sep","4","No","Saturday","Fair",23.02,22.9994,94,15.0013,11
"Sep","7","No","Saturday","Good",23.02,22.9994,89,19.0012,82
"Sep","8","No","Saturday","Good",24.9,28.0022,79,22.0028,230
"Sep","9","No","Saturday","Good",24.9,28.0022,74,26.0027,348
"Sep","10","No","Saturday","Good",26.78,30.002,70,26.0027,422
"Sep","11","No","Saturday","Good",27.72,30.9986,62,30.0026,578
"Sep","12","No","Saturday","Good",29.6,34.0016,55,32.9975,694
"Sep","15","No","Saturday","Bad",18.32,18.9998,88,16.9979,512
"Sep","18","No","Saturday","Bad",19.26,20.003,83,8.9981,167
"Sep","19","No","Saturday","Bad",19.26,20.003,88,7.0015,215
"Sep","22","No","Saturday","Fair",19.26,20.003,78,19.9995,194
"Sep","23","No","Saturday","Fair",19.26,20.003,73,11.0014,133
"Sep","0","No","Sunday","Fair",18.32,18.9998,73,12.998,124
"Sep","2","No","Sunday","Good",17.38,18.0032,77,19.0012,96
"Sep","3","No","Sunday","Good",17.38,18.0032,73,15.0013,46
"Sep","4","No","Sunday","Good",16.44,17,77,16.9979,28
"Sep","5","No","Sunday","Good",16.44,17,77,12.998,55
"Sep","8","No","Sunday","Good",19.26,20.003,68,15.0013,170
"Sep","9","No","Sunday","Good",21.14,24.0026,61,16.9979,299
"Sep","11","No","Sunday","Good",23.02,24.9992,47,16.9979,585
"Sep","12","No","Sunday","Good",23.02,24.9992,47,0,757
"Sep","14","No","Sunday","Good",25.84,26.999,30,19.0012,647
"Sep","15","No","Sunday","Good",25.84,26.999,32,16.9979,696
"Sep","16","No","Sunday","Good",23.96,26.0024,36,19.0012,701
"Sep","17","No","Sunday","Good",24.9,26.0024,37,16.9979,671
"Sep","18","No","Sunday","Good",23.02,24.9992,36,16.9979,560
"Sep","19","No","Sunday","Good",23.02,24.9992,36,16.9979,496
"Sep","20","No","Sunday","Good",21.14,24.9992,41,19.0012,356
"Sep","21","No","Sunday","Good",20.2,24.9992,46,15.0013,206
"Sep","22","No","Sunday","Good",19.26,20.003,49,16.9979,189
"Sep","23","No","Sunday","Good",18.32,18.9998,52,19.0012,92
"Sep","0","No","Monday","Good",18.32,18.9998,52,19.0012,41
"Sep","1","No","Monday","Good",17.38,18.0032,60,12.998,18
"Sep","2","No","Monday","Good",17.38,18.0032,60,23.9994,17
"Sep","3","No","Monday","Good",16.44,17,68,19.0012,12
"Sep","4","No","Monday","Good",16.44,17,68,19.0012,5
"Sep","5","No","Monday","Good",15.5,15.9968,72,16.9979,40
"Sep","6","No","Monday","Good",15.5,15.9968,72,8.9981,180
"Sep","7","No","Monday","Good",16.44,17,68,15.0013,447
"Sep","8","No","Monday","Good",18.32,18.9998,60,19.0012,730
"Sep","9","No","Monday","Good",20.2,24.9992,53,19.9995,361
"Sep","10","No","Monday","Good",21.14,24.9992,50,19.0012,210
"Sep","12","No","Monday","Good",22.08,24.9992,44,26.0027,332
"Sep","13","No","Monday","Good",22.08,24.9992,38,15.0013,323
"Sep","16","No","Monday","Good",23.02,24.9992,34,22.0028,488
"Sep","17","No","Monday","Good",23.02,24.9992,34,22.0028,871
"Sep","18","No","Monday","Good",21.14,24.9992,35,19.9995,968
"Sep","19","No","Monday","Good",21.14,24.9992,38,19.9995,633
"Sep","20","No","Monday","Good",20.2,24.9992,40,12.998,390
"Sep","21","No","Monday","Good",18.32,18.9998,49,11.0014,285
"Sep","22","No","Monday","Good",17.38,18.0032,52,8.9981,159
"Sep","23","No","Monday","Good",17.38,18.0032,52,0,93
"Sep","0","No","Tuesday","Good",16.44,17,59,7.0015,32
"Sep","1","No","Tuesday","Good",15.5,15.9968,63,0,10
"Sep","3","No","Tuesday","Good",14.56,15.0002,67,8.9981,8
"Sep","4","No","Tuesday","Good",14.56,15.0002,72,7.0015,9
"Sep","7","No","Tuesday","Good",15.5,15.9968,72,7.0015,596
"Sep","9","No","Tuesday","Good",20.2,24.9992,49,0,358
"Sep","10","No","Tuesday","Good",21.14,24.9992,38,0,196
"Sep","11","No","Tuesday","Good",22.08,24.9992,33,6.0032,247
"Sep","12","No","Tuesday","Good",22.08,24.9992,33,0,316
"Sep","15","No","Tuesday","Good",24.9,26.0024,28,7.0015,326
"Sep","16","No","Tuesday","Good",24.9,26.0024,28,8.9981,536
"Sep","17","No","Tuesday","Good",24.9,26.0024,28,0,970
"Sep","18","No","Tuesday","Good",22.08,24.9992,36,11.0014,877
"Sep","19","No","Tuesday","Good",21.14,24.9992,41,12.998,596
"Sep","20","No","Tuesday","Good",19.26,20.003,56,8.9981,461
"Sep","0","No","Wednesday","Good",16.44,17,72,7.0015,49
"Sep","1","No","Wednesday","Good",16.44,17,72,7.0015,21
"Sep","3","No","Wednesday","Good",15.5,15.9968,77,6.0032,7
"Sep","4","No","Wednesday","Good",15.5,15.9968,72,6.0032,5
"Sep","5","No","Wednesday","Good",15.5,15.9968,72,6.0032,48
"Sep","6","No","Wednesday","Good",15.5,15.9968,72,6.0032,205
"Sep","7","No","Wednesday","Good",16.44,17,72,0,557
"Sep","8","No","Wednesday","Good",18.32,18.9998,64,7.0015,770
"Sep","9","No","Wednesday","Good",20.2,24.0026,64,8.9981,328
"Sep","11","No","Wednesday","Good",23.02,24.9992,50,12.998,232
"Sep","13","No","Wednesday","Good",24.9,26.0024,34,8.9981,323
"Sep","14","No","Wednesday","Good",24.9,26.0024,37,11.0014,278
"Sep","15","No","Wednesday","Good",25.84,26.999,37,8.9981,318
"Sep","17","No","Wednesday","Good",24.9,26.0024,41,19.9995,925
"Sep","18","No","Wednesday","Good",23.02,24.9992,44,16.9979,977
"Sep","19","No","Wednesday","Good",22.08,24.9992,50,12.998,635
"Sep","21","No","Wednesday","Good",20.2,24.0026,60,8.9981,306
"Sep","22","No","Wednesday","Good",18.32,18.9998,64,6.0032,212
"Sep","23","No","Wednesday","Good",18.32,18.9998,68,7.0015,127
"Sep","0","No","Thursday","Good",18.32,18.9998,73,6.0032,57
"Sep","1","No","Thursday","Good",17.38,18.0032,77,6.0032,28
"Sep","2","No","Thursday","Good",17.38,18.0032,77,0,9
"Sep","5","No","Thursday","Good",16.44,17,83,0,57
"Sep","6","No","Thursday","Good",15.5,15.9968,82,0,195
"Sep","7","No","Thursday","Good",17.38,18.0032,77,0,571
"Sep","8","No","Thursday","Good",18.32,18.9998,73,0,758
"Sep","9","No","Thursday","Good",20.2,24.0026,64,6.0032,338
"Sep","10","No","Thursday","Good",22.08,24.9992,61,6.0032,212
"Sep","12","No","Thursday","Good",23.96,26.0024,44,7.0015,297
"Sep","13","No","Thursday","Good",24.9,26.0024,42,0,283
"Sep","15","No","Thursday","Good",25.84,26.999,42,7.0015,352
"Sep","16","No","Thursday","Good",25.84,26.999,39,6.0032,491
"Sep","17","No","Thursday","Good",25.84,26.999,42,12.998,884
"Sep","18","No","Thursday","Good",23.96,26.0024,57,16.9979,852
"Sep","19","No","Thursday","Good",22.08,24.0026,65,8.9981,674
"Sep","20","No","Thursday","Good",21.14,24.0026,69,7.0015,463
"Sep","21","No","Thursday","Good",21.14,24.0026,65,7.0015,317
"Sep","23","No","Thursday","Good",19.26,20.003,73,7.0015,170
"Sep","0","No","Friday","Good",18.32,18.9998,73,6.0032,87
"Sep","2","No","Friday","Good",18.32,18.9998,73,0,30
"Sep","3","No","Friday","Good",17.38,18.0032,77,0,14
"Sep","4","No","Friday","Good",17.38,18.0032,77,0,12
"Sep","5","No","Friday","Good",17.38,18.0032,83,0,41
"Sep","6","No","Friday","Good",17.38,18.0032,88,0,152
"Sep","7","No","Friday","Fair",18.32,18.9998,88,0,454
"Sep","8","No","Friday","Fair",20.2,22.0028,78,11.0014,766
"Sep","9","No","Friday","Fair",21.14,22.9994,78,11.0014,347
"Sep","10","No","Friday","Fair",23.96,26.0024,65,0,246
"Sep","11","No","Friday","Fair",23.96,26.0024,61,7.0015,280
"Sep","12","No","Friday","Fair",24.9,26.999,54,12.998,409
"Sep","13","No","Friday","Fair",24.9,26.999,54,12.998,408
"Sep","14","No","Friday","Fair",25.84,26.999,45,11.0014,371
"Sep","15","No","Friday","Fair",25.84,28.0022,48,8.9981,367
"Sep","16","No","Friday","Fair",25.84,28.0022,51,0,563
"Sep","17","No","Friday","Good",25.84,28.0022,51,12.998,894
"Sep","18","No","Friday","Good",25.84,26.999,45,15.0013,808
"Sep","19","No","Friday","Good",23.96,26.0024,57,11.0014,579
"Sep","21","No","Friday","Good",22.08,24.0026,73,15.0013,312
"Sep","0","No","Saturday","Good",20.2,20.9996,83,7.0015,207
"Sep","1","No","Saturday","Good",20.2,22.9994,73,0,109
"Sep","2","No","Saturday","Good",19.26,20.003,78,7.0015,93
"Sep","3","No","Saturday","Good",20.2,22.9994,73,16.9979,37
"Sep","4","No","Saturday","Fair",20.2,22.9994,69,23.9994,6
"Sep","5","No","Saturday","Good",19.26,20.003,60,35.0008,16
"Sep","6","No","Saturday","Good",17.38,18.0032,49,27.9993,33
"Sep","9","No","Saturday","Good",20.2,24.9992,43,27.9993,342
"Sep","10","No","Saturday","Good",21.14,24.9992,41,26.0027,442
"Sep","11","No","Saturday","Good",22.08,24.9992,38,26.0027,627
"Sep","12","No","Saturday","Good",23.02,24.9992,36,23.9994,706
"Sep","13","No","Saturday","Good",23.96,26.0024,36,12.998,704
"Sep","15","No","Saturday","Fair",23.96,26.0024,34,19.0012,654
"Sep","16","No","Saturday","Fair",23.02,24.9992,36,15.0013,783
"Sep","17","No","Saturday","Fair",23.02,24.9992,36,16.9979,729
"Sep","18","No","Saturday","Fair",22.08,24.9992,36,19.0012,614
"Sep","20","No","Saturday","Good",20.2,24.9992,43,6.0032,330
"Sep","21","No","Saturday","Good",18.32,18.9998,52,7.0015,296
"Sep","23","No","Saturday","Good",17.38,18.0032,60,0,229
"Sep","0","No","Sunday","Good",17.38,18.0032,64,0,151
"Sep","1","No","Sunday","Good",17.38,18.0032,64,0,117
"Sep","2","No","Sunday","Good",16.44,17,63,0,89
"Sep","3","No","Sunday","Good",15.5,15.9968,68,0,48
"Sep","5","No","Sunday","Good",15.5,15.9968,72,0,13
"Sep","6","No","Sunday","Good",15.5,15.9968,72,0,35
"Sep","7","No","Sunday","Good",15.5,15.9968,77,7.0015,71
"Sep","8","No","Sunday","Good",17.38,18.0032,64,11.0014,128
"Sep","10","No","Sunday","Good",21.14,24.9992,50,7.0015,490
"Sep","11","No","Sunday","Good",22.08,24.9992,47,11.0014,559
"Sep","13","No","Sunday","Good",22.08,24.9992,41,11.0014,694
"Sep","16","No","Sunday","Good",22.08,24.9992,44,11.0014,596
"Sep","17","No","Sunday","Good",23.02,24.9992,41,0,570
"Sep","19","No","Sunday","Good",21.14,24.9992,50,8.9981,403
"Sep","20","No","Sunday","Good",20.2,24.9992,53,7.0015,324
"Sep","21","No","Sunday","Good",20.2,24.9992,56,7.0015,191
"Sep","23","No","Sunday","Good",17.38,18.0032,68,7.0015,94
"Sep","0","No","Monday","Good",17.38,18.0032,68,11.0014,45
"Sep","1","No","Monday","Good",16.44,17,72,6.0032,21
"Sep","2","No","Monday","Good",16.44,17,72,0,13
"Sep","3","No","Monday","Good",15.5,15.9968,77,6.0032,7
"Sep","5","No","Monday","Good",14.56,15.0002,82,6.0032,45
"Sep","6","No","Monday","Good",14.56,15.0002,82,0,164
"Sep","8","No","Monday","Good",17.38,18.0032,77,6.0032,683
"Sep","9","No","Monday","Good",19.26,20.003,68,8.9981,299
"Sep","11","No","Monday","Fair",21.14,24.0026,69,15.0013,252
"Sep","12","No","Monday","Fair",21.14,24.0026,69,12.998,295
"Sep","13","No","Monday","Good",22.08,24.0026,65,16.9979,343
"Sep","14","No","Monday","Fair",22.08,24.0026,65,16.9979,332
"Sep","15","No","Monday","Fair",22.08,24.0026,65,16.9979,338
"Sep","16","No","Monday","Fair",22.08,24.0026,69,16.9979,453
"Sep","17","No","Monday","Fair",22.08,24.0026,65,15.0013,842
"Sep","18","No","Monday","Fair",21.14,22.9994,73,11.0014,774
"Sep","19","No","Monday","Fair",21.14,22.9994,73,7.0015,486
"Sep","20","No","Monday","Fair",21.14,22.9994,73,8.9981,340
"Sep","21","No","Monday","Bad",21.14,22.0028,83,15.0013,233
"Sep","22","No","Monday","Bad",21.14,22.0028,83,16.9979,129
"Sep","23","No","Monday","Bad",20.2,18.0032,94,16.9979,70
"Sep","0","No","Tuesday","Bad",20.2,18.0032,94,16.9979,13
"Sep","1","No","Tuesday","Bad",20.2,18.0032,94,12.998,5
"Sep","2","No","Tuesday","Bad",20.2,18.0032,94,12.998,4
"Sep","3","No","Tuesday","Fair",21.14,20.003,94,19.0012,6
"Sep","4","No","Tuesday","Fair",21.14,20.003,94,23.9994,7
"Sep","5","No","Tuesday","Fair",22.08,22.0028,89,22.0028,48
"Sep","6","No","Tuesday","Fair",22.08,22.0028,89,22.0028,167
"Sep","7","No","Tuesday","Fair",22.08,22.0028,89,30.0026,356
"Sep","8","No","Tuesday","Fair",23.02,24.0026,83,36.9974,672
"Sep","9","No","Tuesday","Fair",23.02,24.0026,83,39.0007,293
"Sep","11","No","Tuesday","Fair",23.96,26.0024,79,43.0006,151
"Sep","12","No","Tuesday","Bad",23.96,26.0024,83,30.0026,88
"Sep","13","No","Tuesday","Fair",24.9,28.0022,74,39.0007,114
"Sep","14","No","Tuesday","Bad",20.2,18.0032,94,31.0009,143
"Sep","15","No","Tuesday","Bad",20.2,20.003,88,16.9979,36
"Sep","16","No","Tuesday","Bad",20.2,20.003,88,19.9995,141
"Sep","17","No","Tuesday","Bad",20.2,20.003,88,12.998,338
"Sep","18","No","Tuesday","Fair",20.2,20.003,88,11.0014,281
"Sep","19","No","Tuesday","Fair",20.2,20.003,88,19.9995,324
"Sep","20","No","Tuesday","Fair",20.2,20.003,88,12.998,290
"Sep","22","No","Tuesday","Bad",19.26,20.003,83,31.0009,151
"Sep","0","No","Wednesday","Fair",18.32,18.9998,68,19.0012,26
"Sep","2","No","Wednesday","Fair",17.38,18.0032,64,22.0028,3
"Sep","3","No","Wednesday","Fair",16.44,17,63,16.9979,5
"Sep","4","No","Wednesday","Fair",16.44,17,68,23.9994,10
"Sep","6","No","Wednesday","Good",16.44,17,63,16.9979,172
"Sep","7","No","Wednesday","Good",16.44,17,63,15.0013,545
"Sep","8","No","Wednesday","Good",16.44,17,59,15.0013,797
"Sep","10","No","Wednesday","Good",18.32,18.9998,52,12.998,192
"Sep","11","No","Wednesday","Good",20.2,24.9992,43,16.9979,247
"Sep","13","No","Wednesday","Good",20.2,24.9992,40,16.9979,289
"Sep","14","No","Wednesday","Good",21.14,24.9992,38,16.9979,286
"Sep","16","No","Wednesday","Good",21.14,24.9992,35,0,466
"Sep","17","No","Wednesday","Good",20.2,24.9992,38,15.0013,886
"Sep","18","No","Wednesday","Good",19.26,20.003,40,19.0012,892
"Sep","19","No","Wednesday","Good",18.32,18.9998,43,15.0013,611
"Sep","20","No","Wednesday","Good",16.44,17,48,11.0014,409
"Sep","21","No","Wednesday","Good",15.5,15.9968,59,11.0014,349
"Sep","22","No","Wednesday","Good",15.5,15.9968,63,6.0032,229
"Sep","23","No","Wednesday","Good",14.56,15.0002,67,6.0032,123
"Sep","0","No","Thursday","Good",15.5,15.9968,63,0,58
"Sep","1","No","Thursday","Good",13.62,13.997,72,7.0015,18
"Sep","2","No","Thursday","Good",13.62,13.997,72,6.0032,11
"Sep","3","No","Thursday","Good",12.68,13.0004,77,0,6
"Sep","4","No","Thursday","Good",12.68,13.0004,77,7.0015,6
"Sep","5","No","Thursday","Good",12.68,13.0004,77,7.0015,56
"Sep","6","No","Thursday","Good",12.68,13.0004,77,0,170
"Sep","8","No","Thursday","Good",15.5,15.9968,68,6.0032,790
"Sep","10","No","Thursday","Good",19.26,20.003,53,6.0032,190
"Sep","11","No","Thursday","Good",21.14,24.9992,43,0,243
"Sep","12","No","Thursday","Good",21.14,24.9992,43,8.9981,290
"Sep","15","No","Thursday","Good",23.02,24.9992,47,12.998,291
"Sep","17","No","Thursday","Good",22.08,24.9992,50,15.0013,976
"Sep","20","No","Thursday","Good",18.32,18.9998,64,8.9981,417
"Sep","22","No","Thursday","Good",17.38,18.0032,73,7.0015,287
"Sep","23","No","Thursday","Good",17.38,18.0032,68,7.0015,154
"Sep","0","No","Friday","Good",17.38,18.0032,68,0,66
"Sep","1","No","Friday","Good",16.44,17,72,0,49
"Sep","2","No","Friday","Good",16.44,17,72,0,14
"Sep","3","No","Friday","Good",15.5,15.9968,77,6.0032,12
"Sep","4","No","Friday","Good",15.5,15.9968,77,0,10
"Sep","5","No","Friday","Good",15.5,15.9968,82,0,49
"Sep","9","No","Friday","Good",19.26,20.003,68,8.9981,383
"Sep","10","No","Friday","Good",21.14,24.0026,61,15.0013,225
"Sep","11","No","Friday","Good",23.02,24.9992,57,15.0013,321
"Sep","12","No","Friday","Good",23.96,26.0024,57,11.0014,389
"Sep","13","No","Friday","Good",24.9,26.999,54,11.0014,421
"Sep","14","No","Friday","Good",24.9,26.999,54,19.9995,412
"Sep","16","No","Friday","Good",24.9,26.999,54,12.998,567
"Sep","17","No","Friday","Good",23.96,26.0024,57,19.0012,846
"Sep","18","No","Friday","Good",23.02,24.9992,61,16.9979,805
"Sep","19","No","Friday","Good",22.08,24.0026,65,16.9979,588
"Sep","20","No","Friday","Good",21.14,24.0026,69,12.998,369
"Sep","21","No","Friday","Good",20.2,22.9994,73,16.9979,312
"Sep","23","No","Friday","Good",20.2,22.9994,73,22.0028,186
"Sep","0","No","Saturday","Good",20.2,22.9994,73,19.0012,172
"Sep","1","No","Saturday","Good",19.26,20.003,83,19.9995,124
"Sep","3","No","Saturday","Good",18.32,18.9998,83,19.0012,45
"Sep","4","No","Saturday","Good",18.32,18.9998,83,19.0012,15
"Sep","5","No","Saturday","Good",18.32,18.9998,83,22.0028,17
"Sep","6","No","Saturday","Good",18.32,18.9998,83,19.9995,41
"Sep","7","No","Saturday","Good",19.26,20.003,78,16.9979,77
"Sep","8","No","Saturday","Good",20.2,22.9994,73,19.9995,218
"Sep","9","No","Saturday","Good",22.08,24.0026,69,16.9979,377
"Sep","10","No","Saturday","Good",23.02,24.9992,65,22.0028,474
"Sep","11","No","Saturday","Good",24.9,26.999,58,19.0012,626
"Sep","12","No","Saturday","Good",25.84,28.0022,54,19.9995,688
"Sep","13","No","Saturday","Good",26.78,28.0022,51,23.9994,707
"Sep","14","No","Saturday","Good",27.72,28.9988,48,19.0012,654
"Sep","15","No","Saturday","Good",26.78,28.0022,48,26.0027,750
"Sep","16","No","Saturday","Good",26.78,28.0022,51,22.0028,680
"Sep","17","No","Saturday","Good",26.78,28.0022,51,22.0028,646
"Sep","18","No","Saturday","Good",25.84,28.0022,54,19.0012,598
"Sep","19","No","Saturday","Good",24.9,26.999,58,12.998,407
"Sep","20","No","Saturday","Good",24.9,26.999,54,16.9979,325
"Sep","21","No","Saturday","Good",22.08,24.9992,57,16.9979,261
"Sep","22","No","Saturday","Good",21.14,24.9992,57,12.998,239
"Sep","23","No","Saturday","Good",21.14,24.9992,50,12.998,171
"Sep","0","No","Sunday","Good",21.14,24.9992,38,16.9979,180
"Sep","2","No","Sunday","Good",16.44,17,48,16.9979,95
"Sep","3","No","Sunday","Good",14.56,15.0002,55,19.9995,54
"Sep","4","No","Sunday","Good",13.62,13.997,55,15.0013,10
"Sep","5","No","Sunday","Good",13.62,13.997,59,16.9979,6
"Sep","6","No","Sunday","Good",12.68,13.0004,62,16.9979,16
"Sep","7","No","Sunday","Good",13.62,13.997,59,15.0013,57
"Sep","8","No","Sunday","Good",14.56,15.0002,55,23.9994,175
"Sep","9","No","Sunday","Good",15.5,15.9968,51,22.0028,276
"Sep","10","No","Sunday","Good",17.38,18.0032,45,16.9979,489
"Sep","11","No","Sunday","Good",18.32,18.9998,46,16.9979,570
"Sep","12","No","Sunday","Good",18.32,18.9998,43,7.0015,776
"Sep","13","No","Sunday","Good",20.2,24.9992,38,11.0014,702
"Sep","14","No","Sunday","Good",20.2,24.9992,38,12.998,666
"Sep","16","No","Sunday","Good",20.2,24.9992,33,22.0028,691
"Sep","17","No","Sunday","Good",18.32,18.9998,35,19.9995,723
"Sep","18","No","Sunday","Good",17.38,18.0032,37,12.998,540
"Sep","19","No","Sunday","Good",16.44,17,42,11.0014,413
"Sep","20","No","Sunday","Good",16.44,17,42,11.0014,252
"Sep","21","No","Sunday","Fair",16.44,17,48,7.0015,196
"Sep","1","No","Monday","Good",13.62,13.997,67,8.9981,18
"Sep","2","No","Monday","Fair",13.62,13.997,63,8.9981,8
"Sep","3","No","Monday","Good",13.62,13.997,63,11.0014,5
"Sep","4","No","Monday","Good",12.68,13.0004,67,7.0015,8
"Sep","5","No","Monday","Good",13.62,13.997,63,0,37
"Sep","6","No","Monday","Good",13.62,13.997,59,0,168
"Sep","7","No","Monday","Good",13.62,13.997,67,8.9981,530
"Sep","8","No","Monday","Good",15.5,15.9968,55,12.998,750
